Date,SPX INDEX,INDU INDEX,CCMP INDEX,RTY INDEX,BCOM INDEX,GBPUSD,CADUSD,AUDUSD,CHFUSD,EURUSD,JPYUSD,NOKUSD,NZDUSD,US2Y,US10Y,US5Y,US30Y,SEKUSD,GOLD,CRB
2009-03-09,676.53,6547.05,1268.64,343.26,104.8333,1.3776,0.7685,0.6318,0.8634,1.2611,0.010117,0.1399,0.493,0.9551,2.8589,1.875,3.5665,0.108626,923.75,311.72
2009-03-06,683.38,6626.94,1293.85,351.046,105.8337,1.4094,0.777,0.6405,0.8634,1.2653,0.010177,0.1418,0.5025,0.947,2.8717,1.8783,3.5536,0.108705,936.0,313.37
2009-03-05,682.55,6594.44,1299.59,349.447,104.7277,1.4118,0.7745,0.6383,0.8535,1.254,0.010195,0.1406,0.4986,0.8829,2.8115,1.796,3.4881,0.107328,913.0,312.84
2009-03-04,712.87,6875.84,1353.74,371.304,106.8116,1.4194,0.7855,0.6496,0.8564,1.2661,0.010085,0.1424,0.5055,0.9387,2.9745,1.9377,3.6667,0.110968,908.5,312.91
2009-03-03,696.33,6726.02,1321.01,361.008,103.2798,1.405,0.7734,0.6378,0.8507,1.2561,0.010188,0.1386,0.4947,0.875,2.8771,1.8322,3.601,0.108094,913.75,309.15
2009-03-02,700.82,6763.29,1322.85,367.795,101.9986,1.4055,0.7731,0.63,0.8506,1.2578,0.010262,0.1389,0.4927,0.8671,2.8624,1.8158,3.6106,0.108281,937.25,309.26
2009-02-27,735.09,7062.93,1377.84,389.016,105.988,1.4318,0.784,0.639,0.8553,1.2669,0.010248,0.142,0.5008,0.9701,3.0131,1.9839,3.7083,0.110925,952.0,311.41
2009-02-26,752.83,7182.08,1391.47,392.951,106.6888,1.4317,0.7977,0.6474,0.8588,1.2744,0.010151,0.1438,0.5083,1.0814,2.9908,2.0702,3.6746,0.111279,936.5,313.69
2009-02-25,764.9,7270.89,1425.43,401.44,105.2987,1.4201,0.7954,0.647,0.8549,1.2723,0.010267,0.145,0.5095,1.0735,2.9263,1.9907,3.5872,0.111658,978.5,310.38
2009-02-24,773.14,7350.94,1441.83,412.482,103.9285,1.4481,0.8049,0.6512,0.8618,1.2846,0.010346,0.1467,0.5139,0.9732,2.7951,1.8765,3.4924,0.113538,984.25,310.38
2009-02-23,743.33,7114.78,1387.72,394.577,102.5827,1.4487,0.7998,0.6417,0.8558,1.2694,0.01057,0.146,0.5076,0.9321,2.7536,1.8064,3.5067,0.112726,985.75,310.56
2009-02-20,770.05,7365.67,1441.23,410.959,102.8844,1.4433,0.7988,0.6454,0.8654,1.2826,0.010712,0.1468,0.5116,0.9402,2.7879,1.8264,3.5673,0.114414,989.0,311.19
2009-02-19,778.94,7465.95,1442.82,416.707,104.0575,1.4294,0.7949,0.6437,0.8521,1.2674,0.010617,0.1455,0.5085,0.9806,2.8531,1.8695,3.6701,0.114668,980.5,315.13
2009-02-18,788.42,7555.63,1467.97,423.183,102.5509,1.4211,0.7931,0.6371,0.8488,1.253,0.010662,0.1418,0.509,0.948,2.7554,1.803,3.5468,0.113941,964.0,314.25
2009-02-17,789.17,7552.6,1470.66,428.904,103.519,1.4238,0.7902,0.6349,0.8552,1.2582,0.010822,0.1424,0.5074,0.8588,2.6479,1.6575,3.4797,0.112947,968.0,316.0
2009-02-13,826.84,7850.41,1534.36,448.356,108.1605,1.4355,0.8097,0.6568,0.8617,1.2862,0.010886,0.1468,0.5229,0.964,2.8894,1.8727,3.6728,0.119122,935.5,320.34
2009-02-12,835.19,7932.76,1541.71,450.421,109.0545,1.4269,0.804,0.6524,0.8598,1.2861,0.010995,0.1462,0.5195,0.9071,2.7824,1.7632,3.5196,0.119329,943.25,318.81
2009-02-11,833.73,7939.53,1530.5,447.947,109.827,1.4397,0.8076,0.6564,0.8634,1.2906,0.011062,0.148,0.5257,0.9151,2.7537,1.7532,3.4443,0.119962,938.0,319.27
2009-02-10,827.16,7888.88,1524.73,445.767,110.5557,1.4542,0.8041,0.6548,0.8647,1.2913,0.011052,0.148,0.5234,0.891,2.8136,1.75,3.4875,0.121223,909.75,320.59
2009-02-09,869.89,8270.87,1591.56,467.942,112.8167,1.4898,0.8214,0.6785,0.859,1.3003,0.010934,0.1501,0.5385,1.0113,2.9844,1.972,3.6452,0.124207,895.0,321.97
2009-02-06,868.6,8280.59,1591.71,470.704,113.1435,1.4787,0.8202,0.6753,0.862,1.294,0.010881,0.1476,0.5316,0.9951,2.9917,1.9619,3.6961,0.123524,913.0,319.39
2009-02-05,845.85,8063.07,1546.24,455.078,111.7531,1.461,0.8115,0.6524,0.8545,1.2791,0.010964,0.146,0.517,0.9627,2.912,1.8952,3.6477,0.120562,920.0,316.9
2009-02-04,832.23,7956.66,1515.05,448.478,110.245,1.4468,0.8115,0.6434,0.8634,1.2849,0.011182,0.1447,0.5076,0.9785,2.9353,1.9349,3.6811,0.120455,905.0,317.5
2009-02-03,838.51,8078.36,1516.3,452.896,109.776,1.4458,0.8134,0.6512,0.8752,1.304,0.011181,0.145,0.5139,0.9624,2.884,1.905,3.6771,0.12184,904.5,317.38
2009-02-02,825.44,7936.83,1494.43,449.612,109.4384,1.4264,0.8033,0.6316,0.861,1.2843,0.011179,0.1421,0.504,0.8909,2.7226,1.75,3.4743,0.119613,918.25,319.42
2009-01-30,825.88,8000.86,1476.42,443.526,110.9304,1.454,0.814,0.6375,0.8619,1.2813,0.011115,0.1447,0.5089,0.9463,2.8403,1.8751,3.603,0.11981,919.5,321.21
2009-01-29,845.14,8149.01,1507.84,453.241,110.8487,1.4301,0.8152,0.6523,0.8671,1.2954,0.01111,0.1454,0.5142,0.9543,2.8586,1.8303,3.6063,0.122285,892.25,318.16
2009-01-28,874.09,8375.45,1558.34,473.024,111.2551,1.4247,0.8258,0.666,0.8686,1.3166,0.011072,0.1486,0.5243,0.8988,2.6665,1.6927,3.4232,0.124714,895.25,320.48
2009-01-27,845.71,8174.73,1504.9,455.585,110.311,1.4129,0.8126,0.6612,0.8753,1.316,0.01124,0.1476,0.5289,0.8011,2.5274,1.5661,3.2435,0.123688,897.5,321.67
2009-01-26,836.57,8116.03,1489.46,450.058,114.248,1.3993,0.8179,0.6596,0.8797,1.3189,0.011224,0.1488,0.5266,0.8258,2.6411,1.6525,3.3771,0.125067,910.25,325.3
2009-01-23,831.95,8077.56,1477.29,444.36,113.2346,1.3804,0.8125,0.6539,0.8662,1.2975,0.011268,0.1446,0.5286,0.8095,2.6172,1.6291,3.3212,0.122269,875.75,323.83
2009-01-22,827.5,8122.8,1465.49,442.847,110.2917,1.3877,0.7972,0.6554,0.8679,1.3001,0.011246,0.144,0.5265,0.7203,2.5922,1.6024,3.2575,0.121273,860.0,322.04
2009-01-21,840.24,8228.1,1507.07,456.764,111.1804,1.3955,0.7967,0.6618,0.8669,1.3023,0.011176,0.1448,0.5316,0.7692,2.536,1.6089,3.1579,0.122152,849.25,321.58
2009-01-20,805.22,7949.09,1440.86,433.645,110.3885,1.3928,0.7893,0.6508,0.8724,1.2904,0.01114,0.1405,0.5219,0.7045,2.3771,1.4868,2.9804,0.118571,853.25,322.02
2009-01-16,850.12,8281.22,1529.33,466.448,112.8287,1.4733,0.804,0.6733,0.8931,1.3267,0.011027,0.1441,0.5467,0.721,2.3187,1.4671,2.8747,0.122508,833.75,325.08
2009-01-15,843.74,8212.49,1511.84,462.625,111.4011,1.4632,0.7983,0.6629,0.8889,1.3115,0.011132,0.1403,0.5375,0.7138,2.2055,1.3626,2.8672,0.121118,810.0,321.78
2009-01-14,842.62,8200.14,1489.64,453.17,111.7693,1.4612,0.8006,0.6611,0.8962,1.3191,0.011229,0.1393,0.5424,0.706,2.1993,1.3529,2.8863,0.119236,821.5,321.86
2009-01-13,871.79,8448.56,1546.46,473.786,113.4628,1.4501,0.8168,0.6646,0.8935,1.3182,0.011188,0.1399,0.5533,0.7383,2.2924,1.4377,3.0026,0.1206,826.5,322.46
2009-01-12,870.26,8473.97,1538.79,468.8,113.3248,1.4822,0.8207,0.6817,0.8969,1.3362,0.011208,0.1426,0.5757,0.7385,2.3044,1.4411,2.9898,0.12424,827.0,327.25
2009-01-09,890.35,8599.18,1571.59,481.298,118.2681,1.5164,0.8432,0.7033,0.8974,1.3476,0.011066,0.1431,0.5928,0.7467,2.39,1.5098,3.06,0.126163,847.25,327.25
2009-01-08,909.73,8742.46,1617.01,502.009,116.9987,1.5216,0.8476,0.7122,0.9146,1.3702,0.010965,0.143,0.5963,0.827,2.4398,1.5852,3.0458,0.128574,855.75,322.83
2009-01-07,906.65,8769.7,1599.06,497.096,118.9246,1.5095,0.8375,0.7126,0.908,1.3644,0.010792,0.1446,0.5916,0.8111,2.4942,1.6642,3.0363,0.127689,848.5,324.37
2009-01-06,934.7,9015.1,1652.38,514.709,123.4578,1.4917,0.8445,0.7233,0.8978,1.3536,0.010677,0.1439,0.5987,0.7635,2.4454,1.6476,2.995,0.127527,848.25,326.19
2009-01-05,927.45,8952.89,1628.03,505.03,120.5559,1.47,0.8411,0.7175,0.9017,1.3635,0.010708,0.1441,0.5905,0.7636,2.4812,1.6772,3.0283,0.127272,853.5,319.43
2009-01-02,931.8,9034.69,1632.21,505.845,119.8059,1.4548,0.8264,0.7112,0.9245,1.3921,0.01089,0.1453,0.5861,0.8194,2.3688,1.6507,2.7948,0.129915,874.5,318.43
2008-12-30,890.64,8668.39,1550.7,482.77,113.4682,1.4409,0.8219,0.6915,0.9435,1.4057,0.011071,0.1425,0.5781,0.7252,2.053,1.4383,2.5548,0.128753,869.75,312.16
2008-12-29,869.42,8483.93,1510.32,466.154,113.4412,1.4392,0.8193,0.6852,0.9413,1.3927,0.011028,0.1401,0.5758,0.7725,2.0989,1.4545,2.632,0.126672,880.25,309.39
2008-12-23,863.16,8419.49,1521.54,468.636,111.4455,1.4724,0.8202,0.6804,0.9181,1.3929,0.010991,0.1408,0.5675,0.9145,2.1729,1.4403,2.6375,0.124713,843.5,308.78
2008-12-22,871.63,8519.77,1532.35,475.073,110.7716,1.4825,0.8186,0.6839,0.9144,1.3944,0.011078,0.1407,0.5722,0.8181,2.17,1.4244,2.6166,0.126489,849.0,312.24
2008-12-19,887.88,8579.11,1564.32,486.258,111.2768,1.492,0.8202,0.6802,0.906,1.3912,0.011196,0.1425,0.5745,0.7378,2.1231,1.3568,2.5502,0.128392,835.75,307.73
2008-12-18,885.28,8604.99,1552.37,479.172,112.2789,1.5015,0.8301,0.6871,0.9228,1.424,0.011185,0.1456,0.5834,0.6757,2.0788,1.2583,2.521,0.129275,855.25,308.99
2008-12-17,904.42,8824.34,1579.31,486.594,113.9355,1.5536,0.8393,0.7039,0.9327,1.442,0.011464,0.1526,0.5926,0.7407,2.1915,1.3711,2.6505,0.131419,870.0,308.99
2008-12-16,913.18,8924.14,1589.89,482.849,113.6908,1.5581,0.8323,0.6943,0.8894,1.4002,0.011229,0.146,0.5789,0.6453,2.2558,1.2911,2.7352,0.125765,838.25,305.62
2008-12-15,868.57,8564.53,1508.34,452.565,112.641,1.5306,0.8106,0.6687,0.8625,1.3688,0.011031,0.1453,0.5544,0.7341,2.5127,1.4879,2.955,0.124541,826.0,303.46
2008-12-12,879.73,8629.68,1540.72,468.43,112.6442,1.4944,0.8013,0.6644,0.8485,1.3369,0.010964,0.1443,0.5475,0.7588,2.5705,1.5109,3.0436,0.124601,826.5,300.95
2008-12-11,873.59,8565.09,1507.88,451.214,114.311,1.5036,0.8086,0.6718,0.8446,1.3352,0.010939,0.1455,0.5519,0.7768,2.6019,1.544,3.0609,0.126074,827.75,303.56
2008-12-10,899.24,8761.42,1565.48,476.398,111.4623,1.4785,0.7955,0.6563,0.8342,1.3023,0.01078,0.1419,0.544,0.8492,2.6824,1.6124,3.0857,0.122797,802.25,302.34
2008-12-09,888.67,8691.33,1547.34,465.709,108.7754,1.475,0.792,0.6588,0.8297,1.2927,0.010855,0.1412,0.5424,0.8418,2.6399,1.5996,3.0412,0.122096,767.75,300.23
2008-12-08,909.7,8934.18,1571.74,481.378,109.741,1.4915,0.7998,0.6645,0.831,1.2963,0.010774,0.1422,0.5475,0.9379,2.7378,1.7268,3.1504,0.124242,767.25,302.3
2008-12-05,876.07,8635.42,1509.31,461.093,106.0916,1.4685,0.7868,0.6464,0.8191,1.2718,0.010764,0.1385,0.5333,0.9224,2.7037,1.6943,3.1254,0.12008,749.0,298.57
2008-12-04,845.22,8376.24,1445.56,439.529,110.5784,1.468,0.7839,0.6444,0.8364,1.2777,0.01084,0.1401,0.5329,0.8129,2.5513,1.5102,3.0409,0.121019,773.25,302.67
2008-12-03,870.74,8591.69,1492.38,453.755,114.7114,1.4784,0.7986,0.649,0.827,1.2717,0.010719,0.1407,0.5325,0.8846,2.6585,1.6041,3.162,0.122094,766.25,311.33
2008-12-02,848.81,8419.09,1449.8,441.823,116.3507,1.492,0.8024,0.6428,0.8292,1.2714,0.010732,0.1421,0.5318,0.8851,2.6724,1.6367,3.174,0.121839,780.0,312.94
2008-12-01,816.21,8149.09,1398.07,417.074,118.2014,1.4884,0.8011,0.6402,0.8292,1.2611,0.010729,0.1403,0.5301,0.9014,2.7309,1.7148,3.2136,0.120135,778.0,317.17
2008-11-28,896.24,8829.04,1535.57,473.138,122.7531,1.5377,0.8065,0.6553,0.8241,1.2691,0.010468,0.1426,0.549,0.9807,2.92,1.9144,3.4369,0.123429,814.5,322.57
2008-11-26,887.68,8726.61,1532.1,468.861,124.0673,1.5326,0.8113,0.652,0.8304,1.288,0.010453,0.1432,0.5525,1.0914,2.9784,2.0066,3.5226,0.124651,812.5,322.03
2008-11-25,857.39,8479.47,1464.73,443.184,120.9773,1.5472,0.8164,0.6492,0.8452,1.3065,0.010501,0.1444,0.5479,1.1785,3.1078,2.0333,3.6194,0.126716,820.5,317.84
2008-11-24,851.81,8443.39,1472.02,436.796,123.6358,1.5183,0.8117,0.6541,0.8383,1.2953,0.010273,0.1446,0.5493,1.2043,3.3236,2.1986,3.7805,0.125667,822.5,319.4
2008-11-21,800.03,8046.42,1384.35,406.536,117.7043,1.4925,0.7894,0.6324,0.8177,1.2587,0.010423,0.1395,0.5359,1.0986,3.1974,2.0275,3.6937,0.119487,774.5,316.36
2008-11-20,752.44,7552.29,1316.12,385.308,117.4541,1.4727,0.7715,0.6107,0.8172,1.2453,0.01067,0.1387,0.522,0.9788,3.0131,1.8948,3.4857,0.119997,738.0,316.36
2008-11-19,806.58,7997.28,1386.42,412.38,121.7413,1.4952,0.797,0.6367,0.8236,1.2489,0.010448,0.1413,0.5415,1.0604,3.3205,2.0225,3.9053,0.121909,762.0,323.81
2008-11-18,859.12,8424.75,1483.27,447.513,122.3508,1.4958,0.8122,0.6525,0.8312,1.2618,0.010307,0.1414,0.5527,1.1257,3.5293,2.1938,4.1138,0.124465,738.0,331.79
2008-11-17,850.75,8273.58,1482.05,451.299,122.9874,1.4989,0.8159,0.6489,0.8343,1.265,0.01037,0.143,0.5507,1.1748,3.6484,2.2668,4.1919,0.124726,734.0,333.31
2008-11-14,873.29,8497.31,1516.85,456.524,124.1026,1.474,0.8083,0.6481,0.8354,1.2605,0.010294,0.1439,0.5538,1.2076,3.7349,2.3267,4.2279,0.125516,747.5,336.22
2008-11-13,911.29,8835.25,1596.7,491.234,123.5342,1.4841,0.8251,0.6661,0.8421,1.2769,0.010237,0.1456,0.5716,1.233,3.8525,2.4238,4.3562,0.127543,713.5,334.58
2008-11-12,852.3,8282.66,1499.21,452.795,123.0972,1.4964,0.8073,0.6404,0.8428,1.2505,0.010524,0.1408,0.5615,1.161,3.6466,2.3542,4.1687,0.123667,724.75,333.51
2008-11-10,919.21,8870.54,1616.74,493.104,130.5718,1.5604,0.8373,0.6697,0.8483,1.2748,0.010203,0.1464,0.5802,1.2418,3.7432,2.4875,4.192,0.127383,753.0,339.31
2008-11-07,930.99,8943.81,1647.4,505.793,127.7051,1.5643,0.8408,0.6741,0.8484,1.2718,0.010179,0.1448,0.5923,1.3228,3.7929,2.5614,4.2733,0.126284,735.25,338.94
2008-11-06,904.88,8695.79,1608.7,495.843,128.5741,1.5628,0.8348,0.6656,0.8489,1.2715,0.01023,0.1448,0.5863,1.2836,3.6886,2.4583,4.1983,0.126253,754.5,338.94
2008-11-05,952.77,9139.27,1681.64,514.638,133.2709,1.591,0.855,0.6814,0.8635,1.2954,0.010211,0.1478,0.5954,1.3398,3.7019,2.505,4.175,0.128458,753.75,342.41
2008-11-04,1005.75,9625.28,1780.12,545.952,137.6281,1.5956,0.8694,0.6989,0.8601,1.2981,0.010029,0.151,0.6058,1.3719,3.7247,2.5319,4.192,0.131316,741.25,348.56
2008-11-03,966.3,9319.83,1726.33,538.496,131.3234,1.5819,0.8465,0.6764,0.8512,1.2643,0.010089,0.1486,0.5914,1.436,3.9141,2.6994,4.3219,0.128367,729.5,343.04
2008-10-31,968.75,9325.01,1720.95,537.521,131.9721,1.6076,0.8249,0.6678,0.8614,1.2726,0.010156,0.1487,0.5827,1.548,3.953,2.8277,4.3664,0.128689,730.75,342.56
2008-10-30,954.09,9180.69,1698.52,514.177,131.2568,1.6451,0.8332,0.6823,0.8782,1.2915,0.010145,0.151,0.5918,1.5637,3.9645,2.7959,4.3302,0.131552,755.25,347.78
2008-10-29,930.09,8990.96,1657.21,490.881,135.4883,1.6373,0.8174,0.668,0.8844,1.2963,0.010269,0.1509,0.5854,1.5319,3.8546,2.7148,4.237,0.131585,764.0,357.67
2008-10-28,940.51,9065.12,1649.47,482.551,128.0487,1.5901,0.7855,0.6413,0.8625,1.2683,0.010201,0.1479,0.5643,1.5686,3.8336,2.7218,4.1912,0.127627,730.5,349.63
2008-10-27,848.92,8175.77,1505.9,448.403,127.6416,1.5552,0.7721,0.6013,0.8656,1.2493,0.010775,0.1436,0.5414,1.5362,3.6874,2.6042,4.0453,0.124942,730.5,346.71
2008-10-24,876.77,8378.95,1552.03,471.119,126.1956,1.5897,0.7827,0.6225,0.8568,1.2623,0.010607,0.143,0.5565,1.5122,3.6856,2.581,4.0687,0.12602,712.5,346.52
2008-10-23,908.11,8691.25,1603.91,489.92,129.5682,1.623,0.8018,0.6696,0.8627,1.2934,0.010277,0.1458,0.5953,1.6044,3.6745,2.6287,4.0496,0.130511,720.0,344.99
2008-10-22,896.78,8519.21,1615.75,501.966,130.6534,1.6267,0.7975,0.673,0.86,1.2855,0.010239,0.1388,0.5917,1.4987,3.594,2.5221,4.0548,0.127646,744.0,351.98
2008-10-21,955.05,9033.66,1696.68,530.812,136.5696,1.6706,0.8237,0.671,0.8685,1.3063,0.009985,0.1446,0.6052,1.6137,3.7388,2.6594,4.2163,0.128609,772.0,356.85
2008-10-20,985.4,9265.43,1770.03,547.006,138.5454,1.7152,0.8397,0.7045,0.8698,1.3344,0.009817,0.1518,0.6233,1.6959,3.8416,2.7875,4.2552,0.13416,795.0,361.29
2008-10-17,940.55,8852.22,1711.29,526.597,138.0514,1.7281,0.8457,0.689,0.8799,1.341,0.009833,0.1519,0.6119,1.6148,3.9299,2.8316,4.3229,0.134796,784.5,367.34
2008-10-16,946.43,8979.26,1717.71,536.567,135.4677,1.7304,0.8487,0.6909,0.8788,1.3456,0.009845,0.1533,0.6173,1.6164,3.9569,2.8389,4.2561,0.134463,802.5,365.44
2008-10-15,907.84,8577.91,1628.33,502.11,138.6348,1.7269,0.8393,0.6617,0.883,1.3499,0.010004,0.1559,0.5993,1.5521,3.9453,2.8188,4.1913,0.134181,847.0,376.7
2008-10-14,998.01,9310.99,1779.01,554.647,144.865,1.7395,0.8603,0.697,0.8794,1.3619,0.009797,0.1595,0.6181,1.8122,4.0772,3.0121,4.2761,0.138929,832.5,376.7
2008-10-10,899.22,8451.19,1649.51,522.481,142.1645,1.7043,0.8524,0.6432,0.8783,1.3409,0.009933,0.1583,0.5946,1.6342,3.8705,2.7552,4.1363,0.138683,900.5,371.78
2008-10-09,909.92,8579.19,1645.12,499.203,151.564,1.7097,0.8695,0.6841,0.8857,1.3604,0.010018,0.1615,0.6073,1.5317,3.785,2.6724,4.102,0.140379,883.5,383.91
2008-10-08,984.94,9258.1,1740.33,546.565,151.5059,1.7306,0.8864,0.6643,0.8876,1.3654,0.010085,0.1632,0.6008,1.5484,3.6401,2.6327,4.0482,0.141112,903.5,387.48
2008-10-07,996.23,9447.11,1754.88,558.953,152.101,1.7455,0.9044,0.7059,0.8777,1.3588,0.009854,0.1614,0.6238,1.4531,3.5028,2.4575,4.0301,0.140115,876.75,391.79
2008-10-06,1056.89,9955.5,1862.96,595.912,150.8653,1.7441,0.9096,0.7222,0.871,1.3499,0.009821,0.1606,0.636,1.4299,3.4532,2.4414,3.972,0.138759,875.5,395.34
2008-10-03,1099.23,10325.38,1947.39,619.401,159.0168,1.7714,0.9235,0.7741,0.8861,1.3772,0.009495,0.1658,0.6617,1.5822,3.6031,2.6335,4.0872,0.141636,828.0,402.81
2008-10-02,1114.28,10482.85,1976.72,637.669,159.872,1.7639,0.9268,0.7726,0.8806,1.3819,0.009494,0.1668,0.6568,1.6158,3.6276,2.6641,4.1514,0.142403,852.0,405.15
2008-10-01,1161.06,10831.07,2069.4,671.59,167.4837,1.7697,0.941,0.7874,0.8885,1.4009,0.009459,0.1693,0.6706,1.8157,3.7382,2.858,4.2147,0.143734,880.0,411.71
2008-09-30,1166.36,10850.66,2091.88,679.583,167.7756,1.7805,0.9395,0.7924,0.8912,1.4092,0.009424,0.1706,0.6698,1.9599,3.8234,2.9793,4.311,0.144547,884.5,412.62
2008-09-29,1106.39,10365.45,1983.73,657.718,167.5451,1.8086,0.9564,0.8046,0.9182,1.4435,0.009599,0.1725,0.6723,1.6571,3.5776,2.6782,4.1127,0.147409,905.0,415.41
2008-09-26,1213.01,11143.13,2183.34,704.791,176.7898,1.8445,0.9675,0.831,0.9174,1.4614,0.009432,0.1768,0.686,2.0962,3.852,3.0537,4.3702,0.150901,902.0,421.86
2008-09-25,1209.18,11022.06,2186.57,705.743,179.3073,1.8372,0.9664,0.8353,0.9169,1.4609,0.009385,0.177,0.6821,2.1605,3.854,3.0387,4.4095,0.151452,888.5,423.25
2008-09-24,1185.87,10825.17,2155.68,697.774,178.4393,1.8465,0.9628,0.8343,0.916,1.4621,0.009424,0.1772,0.6831,1.9604,3.8104,2.9124,4.4123,0.151205,896.0,422.71
2008-09-23,1188.22,10854.17,2153.33,709.19,179.3517,1.8522,0.9629,0.8329,0.9206,1.4648,0.009473,0.1781,0.6812,2.0681,3.7991,2.9875,4.3804,0.152132,899.0,423.94
2008-09-22,1207.09,11015.69,2178.98,720.442,181.7049,1.8544,0.9654,0.8441,0.9306,1.4774,0.009478,0.1805,0.6886,2.1263,3.8351,3.0492,4.4208,0.153957,889.0,425.62
2008-09-19,1255.07,11388.44,2273.9,753.744,175.3757,1.8318,0.9551,0.8341,0.9047,1.4466,0.009306,0.1758,0.6891,2.1679,3.8105,3.039,4.3823,0.15133,869.0,420.27
2008-09-18,1206.52,11019.69,2199.1,723.676,171.8474,1.8181,0.9429,0.8048,0.9053,1.4348,0.009484,0.1731,0.6768,1.695,3.5437,2.6267,4.1889,0.149633,863.0,415.75
2008-09-17,1156.39,10609.66,2098.85,676.38,173.177,1.8173,0.9318,0.7907,0.9067,1.4326,0.009557,0.1713,0.661,1.6392,3.4137,2.517,4.0736,0.148886,813.0,418.4
2008-09-16,1213.59,11059.02,2207.9,710.648,167.3913,1.7835,0.9361,0.8003,0.8908,1.4129,0.009466,0.1706,0.6606,1.8023,3.4357,2.5905,4.091,0.146747,779.5,423.67
2008-09-15,1192.7,10917.51,2179.91,689.758,172.4946,1.8007,0.9338,0.8066,0.8962,1.4243,0.009555,0.1732,0.6594,1.7059,3.3868,2.5309,4.0227,0.147965,775.0,423.67
2008-09-12,1251.7,11421.99,2261.27,720.263,175.7633,1.7942,0.9434,0.8237,0.8847,1.4224,0.009264,0.1749,0.6681,2.2026,3.7187,2.9475,4.3147,0.149312,750.25,429.05
2008-09-11,1249.05,11433.71,2258.22,718.996,173.0385,1.758,0.93,0.8073,0.8787,1.3998,0.009334,0.1721,0.656,2.2197,3.6425,2.9207,4.2212,0.146922,740.75,426.93
2008-09-10,1232.04,11268.92,2228.7,717.161,174.3116,1.7531,0.9334,0.8014,0.8797,1.3998,0.009284,0.1736,0.662,2.1955,3.6295,2.8972,4.2257,0.147256,775.75,426.74
2008-09-09,1224.51,11230.73,2209.81,707.294,175.9912,1.7607,0.9334,0.8024,0.8873,1.4133,0.009362,0.1755,0.6682,2.1633,3.5668,2.8501,4.1703,0.148315,781.75,427.8
2008-09-08,1267.79,11510.74,2269.76,732.861,178.7299,1.7581,0.9391,0.8164,0.8837,1.4128,0.009238,0.1763,0.6716,2.3016,3.6743,2.9752,4.2664,0.14947,808.0,429.5
2008-09-05,1242.31,11220.96,2255.88,718.851,178.5818,1.7661,0.9414,0.8159,0.8939,1.4267,0.009282,0.1783,0.6686,2.3017,3.6986,2.9821,4.3019,0.150717,808.5,429.62
2008-09-04,1236.83,11188.23,2259.04,718.62,181.8852,1.7685,0.9349,0.8228,0.9017,1.4325,0.009338,0.1796,0.6729,2.1729,3.6227,2.8542,4.2592,0.151048,805.75,435.83
2008-09-03,1274.98,11532.88,2333.73,741.907,182.6592,1.7768,0.941,0.836,0.9041,1.4498,0.009234,0.1808,0.6851,2.2538,3.699,2.9486,4.3185,0.152943,803.5,434.73
2008-09-02,1277.58,11516.92,2349.24,738.509,183.7732,1.7839,0.937,0.8381,0.9037,1.452,0.009207,0.1814,0.6869,2.2539,3.7326,2.9825,4.3554,0.153641,798.5,434.08
2008-08-29,1282.83,11543.55,2367.52,739.497,189.8888,1.8211,0.94,0.8578,0.908,1.4673,0.009192,0.1845,0.7005,2.3669,3.8116,3.0876,4.4227,0.155015,833.0,438.72
2008-08-28,1300.68,11715.18,2411.64,747.793,190.8763,1.8296,0.9514,0.8625,0.9103,1.4706,0.009132,0.1857,0.7019,2.3588,3.7779,3.0441,4.3759,0.156082,838.25,439.97
2008-08-27,1281.66,11502.51,2382.46,732.947,194.714,1.8356,0.956,0.8588,0.911,1.4727,0.009132,0.1864,0.7017,2.2737,3.763,3.0136,4.3815,0.156705,827.0,445.85
2008-08-26,1271.51,11412.87,2361.97,723.508,193.7517,1.84,0.9537,0.8559,0.9094,1.4653,0.009124,0.1847,0.6975,2.3241,3.7743,3.0411,4.3871,0.156233,827.0,445.43
2008-08-22,1292.2,11628.06,2414.71,737.605,192.9196,1.8527,0.9551,0.8665,0.9102,1.4793,0.009082,0.1863,0.7088,2.3999,3.8704,3.137,4.4662,0.158114,824.0,449.43
2008-08-21,1277.72,11430.21,2380.38,725.249,198.4391,1.8782,0.9588,0.8808,0.9208,1.4899,0.009221,0.188,0.7209,2.3024,3.8291,3.059,4.4624,0.159227,833.5,451.1
2008-08-20,1274.54,11417.43,2389.08,731.597,191.7195,1.8621,0.9435,0.8736,0.9099,1.4747,0.009102,0.1854,0.7131,2.2455,3.8009,3.0116,4.4453,0.157083,815.75,444.88
2008-08-19,1266.69,11348.55,2384.36,730.057,190.1713,1.867,0.9422,0.8718,0.9157,1.4776,0.009114,0.1858,0.7132,2.2954,3.8292,3.0559,4.4615,0.157099,788.75,444.48
2008-08-18,1278.6,11479.39,2416.98,741.969,188.3224,1.8651,0.9394,0.8682,0.9112,1.4694,0.00908,0.1846,0.71,2.3289,3.8104,3.0629,4.434,0.156907,796.25,443.08
2008-08-15,1298.2,11659.9,2452.52,753.369,187.1523,1.8662,0.9441,0.8662,0.9117,1.4687,0.009049,0.1843,0.7062,2.3787,3.8349,3.0971,4.4634,0.156987,786.5,440.43
